File Version,BWSpec4.11_1
1552,1004.88,9951.42,2787.43,1086.0000,65535.0000,1210.3333,124.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1553,1005.02,9950.10,2788.76,1092.0000,65535.0000,1191.3333,99.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1554,1005.15,9948.77,2790.09,1098.0000,65535.0000,1219.3333,121.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1555,1005.28,9947.44,2791.41,1113.0000,65535.0000,1212.0000,99.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1556,1005.42,9946.11,2792.74,1064.0000,65535.0000,1202.3333,138.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1557,1005.55,9944.79,2794.07,1079.0000,65535.0000,1213.6667,134.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1558,1005.69,9943.46,2795.39,1107.0000,65535.0000,1220.3333,113.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1559,1005.82,9942.14,2796.72,1082.0000,65535.0000,1208.6667,126.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1560,1005.95,9940.81,2798.04,1101.0000,65535.0000,1216.0000,115.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1561,1006.09,9939.49,2799.37,1153.0000,65535.0000,1292.6667,139.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1562,1006.22,9938.16,2800.69,1126.0000,65535.0000,1201.6667,75.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1563,1006.36,9936.84,2802.01,1058.0000,65535.0000,1220.3333,162.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1564,1006.49,9935.52,2803.34,1071.0000,65535.0000,1235.6667,164.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1565,1006.62,9934.19,2804.66,1061.0000,65535.0000,1224.6667,163.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1566,1006.76,9932.87,2805.98,1082.0000,65535.0000,1249.3333,167.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1567,1006.89,9931.55,2807.30,1088.0000,65535.0000,1244.6667,156.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1568,1007.03,9930.23,2808.62,1108.0000,65535.0000,1253.3333,145.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1569,1007.16,9928.91,2809.94,1092.0000,65535.0000,1239.6667,147.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1570,1007.29,9927.59,2811.26,1079.0000,65535.0000,1244.0000,165.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1571,1007.43,9926.27,2812.58,1133.0000,65535.0000,1253.6667,120.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1572,1007.56,9924.95,2813.90,1117.0000,65535.0000,1258.0000,141.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1573,1007.70,9923.63,2815.22,1093.0000,65535.0000,1273.0000,180.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1574,1007.83,9922.31,2816.54,1104.0000,65535.0000,1256.6667,152.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1575,1007.96,9921.00,2817.86,1053.0000,65535.0000,1261.0000,208.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1576,1008.10,9919.68,2819.17,1067.0000,65535.0000,1287.3333,220.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1577,1008.23,9918.36,2820.49,1079.0000,65535.0000,1283.0000,204.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1578,1008.36,9917.05,2821.81,1086.0000,65535.0000,1294.0000,208.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1579,1008.50,9915.73,2823.12,1108.0000,65535.0000,1300.6667,192.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1580,1008.63,9914.42,2824.44,1081.0000,65535.0000,1305.0000,224.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1581,1008.77,9913.10,2825.75,1099.0000,65535.0000,1323.3333,224.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1582,1008.90,9911.79,2827.06,1122.0000,65535.0000,1331.0000,209.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1583,1009.03,9910.48,2828.38,1111.0000,65535.0000,1383.0000,272.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1584,1009.17,9909.16,2829.69,1103.0000,65535.0000,1337.0000,234.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1585,1009.30,9907.85,2831.00,1096.0000,65535.0000,1373.0000,277.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1586,1009.43,9906.54,2832.31,1126.0000,65535.0000,1389.0000,263.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1587,1009.57,9905.23,2833.62,1065.0000,65535.0000,1395.0000,330.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1588,1009.70,9903.92,2834.94,1103.0000,65535.0000,1416.3333,313.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1589,1009.84,9902.61,2836.25,1076.0000,65535.0000,1418.0000,342.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1590,1009.97,9901.30,2837.56,1067.0000,65535.0000,1460.6667,393.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1591,1010.10,9899.99,2838.87,1087.0000,65535.0000,1468.0000,381.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1592,1010.24,9898.68,2840.17,1097.0000,65535.0000,1499.6667,402.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1593,1010.37,9897.37,2841.48,1125.0000,65535.0000,1521.3333,396.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1594,1010.50,9896.06,2842.79,1100.0000,65535.0000,1552.3333,452.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1595,1010.64,9894.76,2844.10,1050.0000,65535.0000,1571.6667,521.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1596,1010.77,9893.45,2845.40,1086.0000,65535.0000,1589.6667,503.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1597,1010.90,9892.14,2846.71,1091.0000,65535.0000,1594.6667,503.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1598,1011.04,9890.84,2848.02,1080.0000,65535.0000,1595.0000,515.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1599,1011.17,9889.53,2849.32,1094.0000,65535.0000,1613.3333,519.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1600,1011.30,9888.23,2850.63,1074.0000,65535.0000,1635.3333,561.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1601,1011.44,9886.92,2851.93,1071.0000,65535.0000,1640.3333,569.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1602,1011.57,9885.62,2853.23,1067.0000,65535.0000,1632.0000,565.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1603,1011.70,9884.32,2854.54,1066.0000,65535.0000,1646.0000,580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1604,1011.84,9883.01,2855.84,1091.0000,65535.0000,1642.6667,551.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1605,1011.97,9881.71,2857.14,1079.0000,65535.0000,1656.0000,577.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1606,1012.10,9880.41,2858.45,1091.0000,65535.0000,1641.0000,550.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1607,1012.24,9879.11,2859.75,1075.0000,65535.0000,1633.6667,558.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1608,1012.37,9877.81,2861.05,1067.0000,65535.0000,1620.6667,553.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1609,1012.50,9876.51,2862.35,1078.0000,65535.0000,1652.3333,574.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1610,1012.64,9875.21,2863.65,1077.0000,65535.0000,1644.3333,567.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1611,1012.77,9873.91,2864.95,1116.0000,65535.0000,1658.6667,542.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1612,1012.90,9872.61,2866.25,1089.0000,65535.0000,1677.6667,588.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1613,1013.04,9871.31,2867.54,1072.0000,65535.0000,1647.0000,575.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1614,1013.17,9870.01,2868.84,1073.0000,65535.0000,1644.3333,571.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1615,1013.30,9868.71,2870.14,1091.0000,65535.0000,1650.3333,559.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1616,1013.44,9867.42,2871.44,1078.0000,65535.0000,1663.3333,585.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1617,1013.57,9866.12,2872.73,1040.0000,65535.0000,1680.6667,640.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1618,1013.70,9864.82,2874.03,1075.0000,65535.0000,1685.6667,610.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1619,1013.84,9863.53,2875.32,1107.0000,65535.0000,1688.0000,581.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1620,1013.97,9862.23,2876.62,1055.0000,65535.0000,1697.6667,642.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1621,1014.10,9860.94,2877.91,1113.0000,65535.0000,1699.0000,586.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1622,1014.24,9859.65,2879.21,1108.0000,65535.0000,1725.3333,617.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1623,1014.37,9858.35,2880.50,1101.0000,65535.0000,1724.0000,623.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1624,1014.50,9857.06,2881.79,1060.0000,65535.0000,1748.0000,688.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1625,1014.63,9855.77,2883.09,1082.0000,65535.0000,1773.6667,691.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1626,1014.77,9854.48,2884.38,1121.0000,65535.0000,1768.0000,647.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1627,1014.90,9853.18,2885.67,1078.0000,65535.0000,1784.3333,706.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1628,1015.03,9851.89,2886.96,1108.0000,65535.0000,1807.6667,699.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1629,1015.17,9850.60,2888.25,1065.0000,65535.0000,1822.6667,757.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1630,1015.30,9849.31,2889.54,1088.0000,65535.0000,1848.3333,760.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1631,1015.43,9848.02,2890.83,1083.0000,65535.0000,1850.0000,767.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1632,1015.57,9846.73,2892.12,1088.0000,65535.0000,1855.6667,767.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1633,1015.70,9845.45,2893.41,1083.0000,65535.0000,1873.0000,790.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1634,1015.83,9844.16,2894.70,1060.0000,65535.0000,1901.0000,841.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1635,1015.96,9842.87,2895.98,1115.0000,65535.0000,1933.0000,818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1636,1016.10,9841.58,2897.27,1098.0000,65535.0000,1959.6667,861.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1637,1016.23,9840.30,2898.56,1084.0000,65535.0000,1938.6667,854.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1638,1016.36,9839.01,2899.84,1064.0000,65535.0000,1988.6667,924.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1639,1016.50,9837.72,2901.13,1106.0000,65535.0000,2067.6667,961.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1640,1016.63,9836.44,2902.41,1117.0000,65535.0000,2070.3333,953.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1641,1016.76,9835.15,2903.70,1055.0000,65535.0000,2088.0000,1033.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1642,1016.89,9833.87,2904.98,1091.0000,65535.0000,2114.0000,1023.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1643,1017.03,9832.59,2906.27,1057.0000,65535.0000,2191.3333,1134.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1644,1017.16,9831.30,2907.55,1054.0000,65535.0000,2178.6667,1124.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1645,1017.29,9830.02,2908.83,1039.0000,65535.0000,2229.3333,1190.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1646,1017.42,9828.74,2910.11,1037.0000,65535.0000,2292.6667,1255.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1647,1017.56,9827.46,2911.40,1077.0000,65535.0000,2342.3333,1265.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1648,1017.69,9826.18,2912.68,1079.0000,65535.0000,2414.0000,1335.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1649,1017.82,9824.90,2913.96,1127.0000,65535.0000,2499.0000,1372.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1650,1017.96,9823.62,2915.24,1084.0000,65535.0000,2544.3333,1460.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1651,1018.09,9822.34,2916.52,1081.0000,65535.0000,2644.3333,1563.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1652,1018.22,9821.06,2917.80,1086.0000,65535.0000,2707.0000,1621.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1653,1018.35,9819.78,2919.08,1076.0000,65535.0000,2818.3333,1742.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1654,1018.49,9818.50,2920.35,1100.0000,65535.0000,2954.0000,1854.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1655,1018.62,9817.22,2921.63,1040.0000,65535.0000,3070.6667,2030.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1656,1018.75,9815.94,2922.91,1089.0000,65535.0000,3252.0000,2163.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1657,1018.88,9814.67,2924.19,1111.0000,65535.0000,3430.3333,2319.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1658,1019.02,9813.39,2925.46,1081.0000,65535.0000,3664.0000,2583.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1659,1019.15,9812.12,2926.74,1118.0000,65535.0000,3912.6667,2794.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1660,1019.28,9810.84,2928.01,1131.0000,65535.0000,4170.0000,3039.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1661,1019.41,9809.57,2929.29,1071.0000,65535.0000,4471.6667,3400.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1662,1019.55,9808.29,2930.56,1115.0000,65535.0000,4849.6667,3734.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1663,1019.68,9807.02,2931.84,1094.0000,65535.0000,5284.0000,4190.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1664,1019.81,9805.74,2933.11,1084.0000,65535.0000,5699.6667,4615.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1665,1019.94,9804.47,2934.38,1068.0000,65535.0000,6194.0000,5126.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1666,1020.08,9803.20,2935.66,1099.0000,65535.0000,6732.3333,5633.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1667,1020.21,9801.93,2936.93,1124.0000,65535.0000,7251.0000,6127.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1668,1020.34,9800.65,2938.20,1104.0000,65535.0000,7817.3333,6713.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1669,1020.47,9799.38,2939.47,1086.0000,65535.0000,8252.3333,7166.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1670,1020.60,9798.11,2940.74,1080.0000,65535.0000,8543.0000,7463.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1671,1020.74,9796.84,2942.01,1068.0000,65535.0000,8727.0000,7659.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1672,1020.87,9795.57,2943.28,1060.0000,65535.0000,8715.6667,7655.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1673,1021.00,9794.30,2944.55,1056.0000,65535.0000,8558.6667,7502.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1674,1021.13,9793.04,2945.82,1060.0000,65535.0000,8169.3333,7109.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1675,1021.27,9791.77,2947.09,1088.0000,65535.0000,7782.3333,6694.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1676,1021.40,9790.50,2948.35,1053.0000,65535.0000,7301.6667,6248.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1677,1021.53,9789.23,2949.62,1071.0000,65535.0000,6819.0000,5748.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1678,1021.66,9787.97,2950.89,1066.0000,65535.0000,6212.3333,5146.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1679,1021.79,9786.70,2952.15,1075.0000,65535.0000,5761.6667,4686.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1680,1021.93,9785.43,2953.42,1060.0000,65535.0000,5339.3333,4279.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1681,1022.06,9784.17,2954.68,1076.0000,65535.0000,4913.3333,3837.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1682,1022.19,9782.90,2955.95,1081.0000,65535.0000,4530.0000,3449.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1683,1022.32,9781.64,2957.21,1081.0000,65535.0000,4152.6667,3071.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1684,1022.46,9780.38,2958.48,1091.0000,65535.0000,3920.6667,2829.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1685,1022.59,9779.11,2959.74,1089.0000,65535.0000,3659.0000,2570.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1686,1022.72,9777.85,2961.00,1082.0000,65535.0000,3444.3333,2362.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1687,1022.85,9776.59,2962.27,1080.0000,65535.0000,3251.6667,2171.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1688,1022.98,9775.33,2963.53,1086.0000,65535.0000,3051.6667,1965.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1689,1023.12,9774.06,2964.79,1082.0000,65535.0000,2927.0000,1845.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1690,1023.25,9772.80,2966.05,1104.0000,65535.0000,2818.0000,1714.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1691,1023.38,9771.54,2967.31,1096.0000,65535.0000,2701.6667,1605.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1692,1023.51,9770.28,2968.57,1077.0000,65535.0000,2637.6667,1560.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1693,1023.64,9769.02,2969.83,1123.0000,65535.0000,2566.0000,1443.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1694,1023.78,9767.76,2971.09,1089.0000,65535.0000,2501.0000,1412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1695,1023.91,9766.51,2972.35,1093.0000,65535.0000,2432.6667,1339.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1696,1024.04,9765.25,2973.61,1088.0000,65535.0000,2373.3333,1285.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1697,1024.17,9763.99,2974.86,1049.0000,65535.0000,2341.3333,1292.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1698,1024.30,9762.73,2976.12,1069.0000,65535.0000,2306.3333,1237.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1699,1024.44,9761.48,2977.38,1105.0000,65535.0000,2311.6667,1206.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1700,1024.57,9760.22,2978.63,1086.0000,65535.0000,2274.6667,1188.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1701,1024.70,9758.97,2979.89,1075.0000,65535.0000,2233.6667,1158.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1702,1024.83,9757.71,2981.14,1064.0000,65535.0000,2234.0000,1170.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1703,1024.96,9756.46,2982.40,1110.0000,65535.0000,2220.0000,1110.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1704,1025.09,9755.20,2983.65,1090.0000,65535.0000,2199.6667,1109.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1705,1025.23,9753.95,2984.91,1106.0000,65535.0000,2220.6667,1114.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1706,1025.36,9752.69,2986.16,1083.0000,65535.0000,2219.6667,1136.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1707,1025.49,9751.44,2987.41,1106.0000,65535.0000,2221.3333,1115.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1708,1025.62,9750.19,2988.66,1089.0000,65535.0000,2183.0000,1094.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1709,1025.75,9748.94,2989.92,1070.0000,65535.0000,2184.3333,1114.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1710,1025.88,9747.69,2991.17,1080.0000,65535.0000,2210.0000,1130.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1711,1026.02,9746.44,2992.42,1037.0000,65535.0000,2162.0000,1125.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1712,1026.15,9745.18,2993.67,1084.0000,65535.0000,2134.6667,1050.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1713,1026.28,9743.93,2994.92,1080.0000,65535.0000,2140.6667,1060.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1714,1026.41,9742.69,2996.17,1088.0000,65535.0000,2146.6667,1058.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1715,1026.54,9741.44,2997.42,1140.0000,65535.0000,2141.3333,1001.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1716,1026.67,9740.19,2998.67,1088.0000,65535.0000,2083.3333,995.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1717,1026.81,9738.94,2999.91,1069.0000,65535.0000,2046.3333,977.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1718,1026.94,9737.69,3001.16,1081.0000,65535.0000,2054.6667,973.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1719,1027.07,9736.44,3002.41,1120.0000,65535.0000,2038.0000,918.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1720,1027.20,9735.20,3003.66,1103.0000,65535.0000,1998.3333,895.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1721,1027.33,9733.95,3004.90,1064.0000,65535.0000,1963.6667,899.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1722,1027.46,9732.71,3006.15,1058.0000,65535.0000,1983.3333,925.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1723,1027.59,9731.46,3007.39,1072.0000,65535.0000,1941.6667,869.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1724,1027.73,9730.22,3008.64,1070.0000,65535.0000,1903.6667,833.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1725,1027.86,9728.97,3009.88,1108.0000,65535.0000,1934.3333,826.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1726,1027.99,9727.73,3011.13,1031.0000,65535.0000,1906.3333,875.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1727,1028.12,9726.49,3012.37,1052.0000,65535.0000,1875.6667,823.6667,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1728,1028.25,9725.24,3013.61,1113.0000,65535.0000,1889.0000,776.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1729,1028.38,9724.00,3014.85,1075.0000,65535.0000,1854.3333,779.3333,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
